Date,Open,High,Low,Close,Adj Close,Volume
2004-03-01,10582.25,10695.5498046875,10582.2197265625,10678.1396484375,10678.1396484375,185030000
2004-03-02,10678.3603515625,10678.3603515625,10568.8798828125,10591.48046875,10591.48046875,215580000
2004-03-03,10588.58984375,10610.0,10550.1396484375,10593.1103515625,10593.1103515625,188800000
2004-03-04,10593.48046875,10603.25,10562.740234375,10588.0,10588.0,161050000
2004-03-05,10582.58984375,10651.330078125,10524.58984375,10595.5498046875,10595.5498046875,266500000
2004-03-08,10595.3701171875,10634.2900390625,10526.8896484375,10529.48046875,10529.48046875,199300000
2004-03-09,10529.51953125,10529.7001953125,10424.0703125,10456.9599609375,10456.9599609375,246270000
2004-03-10,10457.58984375,10473.8603515625,10284.669921875,10296.8896484375,10296.8896484375,259000000
2004-03-11,10288.849609375,10321.41015625,10120.3798828125,10128.3798828125,10128.3798828125,292050000
2004-03-12,10130.669921875,10241.1904296875,10130.669921875,10240.080078125,10240.080078125,223350000
2004-03-15,10238.4501953125,10241.1103515625,10092.4697265625,10102.8896484375,10102.8896484375,219150000
2004-03-16,10103.41015625,10221.1103515625,10103.41015625,10184.669921875,10184.669921875,194560000
2004-03-17,10184.669921875,10326.51953125,10184.2998046875,10300.2998046875,10300.2998046875,181210000
2004-03-18,10298.9599609375,10328.8203125,10214.150390625,10295.7802734375,10295.7802734375,218820000
2004-03-19,10295.849609375,10314.58984375,10182.599609375,10186.599609375,10186.599609375,261590000
2004-03-22,10185.9296875,10186.150390625,10012.16015625,10064.75,10064.75,248930000
2004-03-23,10066.669921875,10131.349609375,10047.41015625,10063.6396484375,10063.6396484375,215260000
2004-03-24,10065.41015625,10108.150390625,10007.490234375,10048.23046875,10048.23046875,224310000
2004-03-25,10049.5595703125,10226.080078125,10049.490234375,10218.8203125,10218.8203125,216420000
2004-03-26,10218.3701171875,10271.7802734375,10181.0400390625,10212.9697265625,10212.9697265625,198830000
2004-03-29,10212.91015625,10350.4501953125,10212.91015625,10329.6298828125,10329.6298828125,197150000
2004-03-30,10327.6298828125,10387.259765625,10306.150390625,10381.7001953125,10381.7001953125,189060000
2004-03-31,10380.8896484375,10401.7001953125,10314.8896484375,10357.7001953125,10357.7001953125,207420000
2004-04-01,10357.51953125,10419.0400390625,10342.58984375,10373.330078125,10373.330078125,218660000
2004-04-02,10375.330078125,10496.4404296875,10375.330078125,10470.58984375,10470.58984375,243070000
2004-04-05,10470.58984375,10558.66015625,10465.6298828125,10558.3701171875,10558.3701171875,182130000
2004-04-06,10553.759765625,10570.8095703125,10505.1103515625,10570.8095703125,10570.8095703125,175720000
2004-04-07,10569.259765625,10569.259765625,10465.330078125,10480.150390625,10480.150390625,218040000
2004-04-08,10482.76953125,10554.099609375,10393.91015625,10442.0302734375,10442.0302734375,187730000
2004-04-12,10444.3798828125,10526.26953125,10443.8095703125,10515.5595703125,10515.5595703125,142190000
2004-04-13,10516.0498046875,10552.6103515625,10361.990234375,10381.2802734375,10381.2802734375,202540000
2004-04-14,10378.099609375,10415.2802734375,10322.9404296875,10377.9501953125,10377.9501953125,230460000
2004-04-15,10377.9501953125,10430.6201171875,10322.16015625,10397.4599609375,10397.4599609375,262880000
2004-04-16,10398.3203125,10460.0595703125,10376.3896484375,10451.9697265625,10451.9697265625,234660000
2004-04-19,10451.6201171875,10451.759765625,10399.4697265625,10437.849609375,10437.849609375,173340000
2004-04-20,10437.849609375,10487.669921875,10313.580078125,10314.5,10314.5,204710000
2004-04-21,10311.8701171875,10332.8798828125,10250.48046875,10317.26953125,10317.26953125,232630000
2004-04-22,10314.990234375,10496.6103515625,10292.2802734375,10461.2001953125,10461.2001953125,265740000
2004-04-23,10463.1103515625,10482.91015625,10410.599609375,10472.83984375,10472.83984375,277070000
2004-04-26,10472.91015625,10512.7900390625,10418.1201171875,10444.73046875,10444.73046875,183040000
2004-04-27,10445.3798828125,10537.349609375,10441.75,10478.16015625,10478.16015625,213410000
2004-04-28,10476.669921875,10476.9501953125,10333.8701171875,10342.599609375,10342.599609375,232090000
2004-04-29,10339.41015625,10407.9697265625,10219.1796875,10272.26953125,10272.26953125,231880000
2004-04-30,10273.0595703125,10333.8701171875,10225.5703125,10225.5703125,10225.5703125,218010000
2004-05-03,10227.26953125,10329.0498046875,10227.1298828125,10314.0,10314.0,198830000
2004-05-04,10314.3203125,10386.3203125,10266.169921875,10317.2001953125,10317.2001953125,208020000
2004-05-05,10316.98046875,10348.349609375,10291.080078125,10310.9501953125,10310.9501953125,172170000
2004-05-06,10308.2001953125,10308.2001953125,10170.509765625,10241.259765625,10241.259765625,202690000
2004-05-07,10240.6201171875,10271.990234375,10114.8603515625,10117.33984375,10117.33984375,228140000
2004-05-10,10116.2802734375,10116.2802734375,9932.740234375,9990.01953125,9990.01953125,272130000
2004-05-11,9989.240234375,10038.349609375,9974.0498046875,10019.4697265625,10019.4697265625,223650000
2004-05-12,10011.51953125,10048.2099609375,9852.1904296875,10045.16015625,10045.16015625,246410000
2004-05-13,10044.3095703125,10074.1103515625,9970.9296875,10010.740234375,10010.740234375,215300000
2004-05-14,10008.4296875,10065.6796875,9938.419921875,10012.8701171875,10012.8701171875,175180000
2004-05-17,10009.919921875,10009.919921875,9862.76953125,9906.91015625,9906.91015625,199660000
2004-05-18,9906.7099609375,9987.0400390625,9906.6396484375,9968.509765625,9968.509765625,191770000
2004-05-19,9962.5498046875,10093.2099609375,9933.1103515625,9937.7099609375,9937.7099609375,227420000
2004-05-20,9939.1201171875,9970.6396484375,9900.58984375,9937.6396484375,9937.6396484375,155570000
2004-05-21,9939.33984375,10036.7802734375,9939.26953125,9966.740234375,9966.740234375,180980000
2004-05-24,9968.01953125,10045.4501953125,9927.1396484375,9958.4296875,9958.4296875,187000000
2004-05-25,9958.080078125,10121.669921875,9915.8603515625,10117.6201171875,10117.6201171875,213950000
2004-05-26,10116.83984375,10128.83984375,10077.8095703125,10109.8896484375,10109.8896484375,171700000
2004-05-27,10109.8896484375,10222.240234375,10109.8896484375,10205.2001953125,10205.2001953125,186670000
2004-05-28,10205.830078125,10216.6298828125,10172.76953125,10188.4501953125,10188.4501953125,159560000
2004-06-01,10187.1796875,10214.5703125,10134.8603515625,10202.650390625,10202.650390625,166590000
2004-06-02,10199.7802734375,10288.8095703125,10197.0595703125,10262.9697265625,10262.9697265625,183540000
2004-06-03,10261.849609375,10281.919921875,10193.7802734375,10195.91015625,10195.91015625,162840000
2004-06-04,10196.830078125,10302.080078125,10196.6904296875,10242.8203125,10242.8203125,161190000
2004-06-07,10243.3095703125,10391.150390625,10243.3095703125,10391.080078125,10391.080078125,172490000
2004-06-08,10389.41015625,10432.8095703125,10353.0498046875,10432.51953125,10432.51953125,170220000
2004-06-09,10431.099609375,10431.3203125,10364.9599609375,10368.4404296875,10368.4404296875,175090000
2004-06-10,10367.7998046875,10410.9501953125,10367.7998046875,10410.099609375,10410.099609375,154090000
2004-06-14,10401.23046875,10401.2998046875,10307.0498046875,10334.73046875,10334.73046875,166530000
2004-06-15,10336.509765625,10428.0498046875,10336.509765625,10380.4296875,10380.4296875,223780000
2004-06-16,10380.23046875,10393.419921875,10355.509765625,10379.580078125,10379.580078125,153020000
2004-06-17,10378.58984375,10390.009765625,10338.1298828125,10377.51953125,10377.51953125,169820000
2004-06-18,10375.8203125,10437.900390625,10358.0,10416.41015625,10416.41015625,300680000
2004-06-21,10417.8203125,10440.0498046875,10363.3603515625,10371.4697265625,10371.4697265625,175300000
2004-06-22,10370.2099609375,10401.1796875,10307.25,10395.0703125,10395.0703125,203470000
2004-06-23,10395.1396484375,10498.669921875,10323.3203125,10479.5703125,10479.5703125,210770000
2004-06-24,10477.4296875,10487.4599609375,10433.5595703125,10443.8095703125,10443.8095703125,214330000
2004-06-25,10444.240234375,10487.5400390625,10369.919921875,10371.83984375,10371.83984375,308250000
2004-06-28,10377.51953125,10464.3798828125,10337.7001953125,10357.08984375,10357.08984375,231100000
2004-06-29,10356.349609375,10429.1298828125,10341.6796875,10413.4296875,10413.4296875,180210000
2004-06-30,10413.4296875,10471.240234375,10375.669921875,10435.48046875,10435.48046875,227800000
2004-07-01,10434.0,10448.08984375,10274.509765625,10334.16015625,10334.16015625,234900000
2004-07-02,10334.0,10334.080078125,10264.919921875,10282.830078125,10282.830078125,146600000
2004-07-06,10280.259765625,10280.259765625,10191.400390625,10219.33984375,10219.33984375,180070000
2004-07-07,10211.919921875,10266.6103515625,10199.2900390625,10240.2900390625,10240.2900390625,179940000
2004-07-08,10238.51953125,10263.73046875,10166.25,10171.5595703125,10171.5595703125,181790000
2004-07-09,10173.1201171875,10239.25,10173.1201171875,10213.2197265625,10213.2197265625,161230000
2004-07-12,10211.75,10257.099609375,10162.1796875,10238.2197265625,10238.2197265625,155520000
2004-07-13,10238.3701171875,10257.099609375,10230.6298828125,10247.58984375,10247.58984375,160630000
2004-07-14,10232.83984375,10286.8896484375,10172.3896484375,10208.7998046875,10208.7998046875,298900000
2004-07-15,10208.2001953125,10235.650390625,10162.9404296875,10163.16015625,10163.16015625,231930000
2004-07-16,10162.33984375,10238.3701171875,10135.1298828125,10139.7802734375,10139.7802734375,267310000
2004-07-19,10140.9501953125,10148.6298828125,10063.3095703125,10094.0595703125,10094.0595703125,198380000
2004-07-20,10094.4296875,10155.6298828125,10072.6796875,10149.0703125,10149.0703125,197640000
2004-07-21,10156.2998046875,10237.1201171875,10045.6103515625,10046.1298828125,10046.1298828125,277570000
2004-07-22,10047.599609375,10073.490234375,9946.8798828125,10050.330078125,10050.330078125,247870000
2004-07-23,10045.4599609375,10045.4697265625,9931.76953125,9962.2197265625,9962.2197265625,238540000
2004-07-26,9964.7099609375,10003.7998046875,9913.919921875,9961.919921875,9961.919921875,221240000
2004-07-27,9963.5400390625,10103.1298828125,9963.5400390625,10085.1396484375,10085.1396484375,236270000
2004-07-28,10084.0302734375,10146.8603515625,9994.2197265625,10117.0703125,10117.0703125,223560000
2004-07-29,10115.51953125,10163.009765625,10084.83984375,10129.240234375,10129.240234375,215050000
2004-07-30,10129.1201171875,10149.650390625,10086.3203125,10139.7099609375,10139.7099609375,197240000
2004-08-02,10138.4501953125,10203.5595703125,10101.3603515625,10179.16015625,10179.16015625,177330000
2004-08-03,10178.26953125,10178.2802734375,10102.83984375,10120.240234375,10120.240234375,190880000
2004-08-04,10117.9599609375,10162.419921875,10068.1103515625,10126.509765625,10126.509765625,157430000
2004-08-05,10127.099609375,10129.08984375,9955.73046875,9963.0302734375,9963.0302734375,178250000
2004-08-06,9960.669921875,9960.740234375,9793.0498046875,9815.330078125,9815.330078125,215870000
2004-08-09,9816.1396484375,9858.6796875,9811.1201171875,9814.66015625,9814.66015625,148320000
2004-08-10,9815.5498046875,9944.669921875,9815.4697265625,9944.669921875,9944.669921875,167590000
2004-08-11,9931.240234375,9954.1796875,9841.3603515625,9938.3203125,9938.3203125,182920000
2004-08-12,9936.48046875,9936.48046875,9808.5400390625,9814.58984375,9814.58984375,248090000
2004-08-13,9814.1103515625,9854.919921875,9783.91015625,9825.349609375,9825.349609375,182590000
2004-08-16,9825.349609375,9967.080078125,9825.349609375,9954.5498046875,9954.5498046875,176390000
2004-08-17,9955.5,10023.9404296875,9952.1103515625,9972.830078125,9972.830078125,186120000
2004-08-18,9964.2197265625,10083.150390625,9934.0498046875,10083.150390625,10083.150390625,187150000
2004-08-19,10082.7802734375,10082.7802734375,9989.8701171875,10040.8203125,10040.8203125,162780000
2004-08-20,10040.8095703125,10126.8798828125,10012.509765625,10110.1396484375,10110.1396484375,209750000
2004-08-23,10111.099609375,10131.080078125,10067.9697265625,10073.0498046875,10073.0498046875,144500000
2004-08-24,10074.8896484375,10146.7900390625,10062.1298828125,10098.6298828125,10098.6298828125,143050000
2004-08-25,10098.490234375,10199.2099609375,10068.1103515625,10181.740234375,10181.740234375,172570000
2004-08-26,10181.0703125,10193.5400390625,10155.8603515625,10173.41015625,10173.41015625,131960000
2004-08-27,10174.0703125,10211.25,10166.6904296875,10195.009765625,10195.009765625,114580000
2004-08-30,10193.830078125,10196.7802734375,10122.51953125,10122.51953125,10122.51953125,114850000
2004-08-31,10121.9697265625,10173.919921875,10074.2197265625,10173.919921875,10173.919921875,163580000
2004-09-01,10170.1201171875,10208.26953125,10110.650390625,10168.4599609375,10168.4599609375,171950000
2004-09-02,10168.3896484375,10301.490234375,10162.0498046875,10290.2802734375,10290.2802734375,181200000
2004-09-03,10277.8203125,10321.76953125,10260.2001953125,10260.2001953125,10260.2001953125,215670000
2004-09-07,10261.51953125,10363.3603515625,10261.4501953125,10342.7900390625,10342.7900390625,204530000
2004-09-08,10342.419921875,10361.2197265625,10305.1796875,10313.3603515625,10313.3603515625,222220000
2004-09-09,10314.6904296875,10337.330078125,10269.490234375,10289.099609375,10289.099609375,223160000
2004-09-10,10289.4697265625,10321.919921875,10237.7802734375,10313.0703125,10313.0703125,217580000
2004-09-13,10306.650390625,10348.3896484375,10292.5703125,10314.759765625,10314.759765625,203200000
2004-09-14,10315.1298828125,10340.1298828125,10303.41015625,10318.16015625,10318.16015625,186180000
2004-09-15,10316.900390625,10317.0498046875,10228.7802734375,10231.3603515625,10231.3603515625,203740000
2004-09-16,10231.58984375,10281.8798828125,10228.6396484375,10244.490234375,10244.490234375,173240000
2004-09-17,10245.8203125,10314.759765625,10245.740234375,10284.4599609375,10284.4599609375,295880000
2004-09-20,10283.8701171875,10283.8701171875,10187.1904296875,10204.8896484375,10204.8896484375,222360000
2004-09-21,10204.51953125,10270.51953125,10200.25,10244.9296875,10244.9296875,223840000
2004-09-22,10244.0498046875,10244.0498046875,10097.3701171875,10109.1796875,10109.1796875,240390000
2004-09-23,10108.2900390625,10108.740234375,10031.16015625,10038.900390625,10038.900390625,222620000
2004-09-24,10039.419921875,10081.2998046875,10034.849609375,10047.240234375,10047.240234375,204060000
2004-09-27,10046.650390625,10046.650390625,9985.3701171875,9988.5400390625,9988.5400390625,198710000
2004-09-28,9989.73046875,10099.51953125,9977.919921875,10077.400390625,10077.400390625,232170000
2004-09-29,10056.75,10136.240234375,10050.5595703125,10136.240234375,10136.240234375,218540000
2004-09-30,10136.3798828125,10142.9404296875,10038.900390625,10080.26953125,10080.26953125,377130000
2004-10-01,10082.0400390625,10198.6201171875,10082.0400390625,10192.650390625,10192.650390625,267550000
2004-10-04,10191.400390625,10270.3701171875,10191.400390625,10216.5400390625,10216.5400390625,253190000
2004-10-05,10216.759765625,10221.1103515625,10158.0703125,10177.6796875,10177.6796875,224410000
2004-10-06,10170.7001953125,10240.1396484375,10157.990234375,10239.919921875,10239.919921875,232020000
2004-10-07,10239.83984375,10240.9501953125,10124.51953125,10125.400390625,10125.400390625,275340000
2004-10-08,10124.1103515625,10148.0400390625,10036.3203125,10055.2001953125,10055.2001953125,228590000
2004-10-11,10056.08984375,10098.7802734375,10056.08984375,10081.9697265625,10081.9697265625,157180000
2004-10-12,10080.419921875,10102.330078125,10017.150390625,10077.1796875,10077.1796875,215820000
2004-10-13,10085.2099609375,10127.169921875,9957.7900390625,10002.330078125,10002.330078125,276800000
2004-10-14,10002.5400390625,10003.3603515625,9875.1298828125,9894.4501953125,9894.4501953125,268650000
2004-10-15,9895.6298828125,9982.7099609375,9895.5498046875,9933.3798828125,9933.3798828125,317590000
2004-10-18,9932.98046875,9960.150390625,9861.6298828125,9956.3203125,9956.3203125,227840000
2004-10-19,9958.3798828125,10020.5498046875,9894.8896484375,9897.6201171875,9897.6201171875,264220000
2004-10-20,9895.1904296875,9895.7001953125,9804.1904296875,9886.9296875,9886.9296875,272670000
2004-10-21,9884.650390625,9903.150390625,9800.8701171875,9865.759765625,9865.759765625,272050000
2004-10-22,9863.849609375,9883.25,9753.01953125,9757.8095703125,9757.8095703125,258220000
2004-10-25,9757.2197265625,9777.8701171875,9708.400390625,9749.990234375,9749.990234375,233370000
2004-10-26,9750.58984375,9888.48046875,9749.5498046875,9888.48046875,9888.48046875,273770000
2004-10-27,9888.25,10018.5498046875,9841.9501953125,10002.0302734375,10002.0302734375,256200000
2004-10-28,9998.9404296875,10044.9501953125,9952.48046875,10004.5400390625,10004.5400390625,254490000
2004-10-29,10004.6904296875,10044.1396484375,9990.830078125,10027.4697265625,10027.4697265625,262950000
2004-11-01,10028.73046875,10076.58984375,10010.150390625,10054.3896484375,10054.3896484375,267040000
2004-11-02,10053.8701171875,10132.990234375,10011.1796875,10035.73046875,10035.73046875,369480000
2004-11-03,10037.5,10215.509765625,10037.4296875,10137.0498046875,10137.0498046875,332790000
2004-11-04,10132.48046875,10318.23046875,10127.98046875,10314.759765625,10314.759765625,365770000
2004-11-05,10317.0498046875,10416.669921875,10316.98046875,10387.5400390625,10387.5400390625,325770000
2004-11-08,10385.150390625,10405.6904296875,10361.4404296875,10391.3095703125,10391.3095703125,258040000
2004-11-09,10387.6201171875,10427.8095703125,10368.58984375,10386.3701171875,10386.3701171875,248430000
2004-11-10,10378.58984375,10439.400390625,10378.58984375,10385.48046875,10385.48046875,281290000
2004-11-11,10386.9501953125,10486.650390625,10386.9501953125,10469.83984375,10469.83984375,254080000
2004-11-12,10469.2099609375,10539.599609375,10460.400390625,10539.009765625,10539.009765625,322250000
2004-11-15,10541.8896484375,10563.01953125,10517.1298828125,10550.240234375,10550.240234375,266460000
2004-11-16,10549.7900390625,10549.7900390625,10477.9501953125,10487.650390625,10487.650390625,237060000
2004-11-17,10481.830078125,10602.849609375,10481.830078125,10549.5703125,10549.5703125,295230000
2004-11-18,10549.2001953125,10585.259765625,10547.3896484375,10572.5498046875,10572.5498046875,242230000
2004-11-19,10571.6298828125,10573.740234375,10438.580078125,10456.91015625,10456.91015625,275340000
2004-11-22,10455.73046875,10508.0400390625,10432.009765625,10489.419921875,10489.419921875,240410000
2004-11-23,10486.6904296875,10514.990234375,10436.3798828125,10492.599609375,10492.599609375,254780000
2004-11-24,10493.8603515625,10527.400390625,10482.259765625,10520.3095703125,10520.3095703125,204070000
2004-11-26,10518.6904296875,10543.2900390625,10508.5595703125,10522.23046875,10522.23046875,91510000
2004-11-29,10520.6396484375,10557.41015625,10417.080078125,10475.900390625,10475.900390625,247670000
2004-11-30,10475.26953125,10483.1396484375,10428.01953125,10428.01953125,10428.01953125,286900000
2004-12-01,10425.7998046875,10590.2197265625,10425.759765625,10590.2197265625,10590.2197265625,307970000
2004-12-02,10590.4404296875,10629.16015625,10544.76953125,10585.1201171875,10585.1201171875,296050000
2004-12-03,10597.900390625,10643.0498046875,10560.580078125,10592.2099609375,10592.2099609375,286270000
2004-12-06,10591.3203125,10591.990234375,10526.8203125,10547.0595703125,10547.0595703125,218660000
2004-12-07,10546.7998046875,10567.16015625,10440.3603515625,10440.580078125,10440.580078125,258710000
2004-12-08,10438.76953125,10506.849609375,10438.66015625,10494.23046875,10494.23046875,247020000
2004-12-09,10492.4501953125,10562.509765625,10418.6298828125,10552.8203125,10552.8203125,278740000
2004-12-10,10552.16015625,10575.580078125,10522.6796875,10543.2197265625,10543.2197265625,242290000
2004-12-13,10543.4404296875,10642.5302734375,10543.2099609375,10638.3203125,10638.3203125,257530000
2004-12-14,10640.5302734375,10695.0703125,10621.0302734375,10676.4501953125,10676.4501953125,303800000
2004-12-15,10675.7099609375,10706.16015625,10636.4697265625,10691.4501953125,10691.4501953125,305010000
2004-12-16,10691.7099609375,10726.849609375,10661.669921875,10705.6396484375,10705.6396484375,293600000
2004-12-17,10704.830078125,10739.330078125,10641.8798828125,10649.919921875,10649.919921875,619180000
2004-12-20,10652.1396484375,10735.26953125,10652.0703125,10661.599609375,10661.599609375,298650000
2004-12-21,10661.8896484375,10765.26953125,10661.8896484375,10759.4296875,10759.4296875,294880000
2004-12-22,10752.33984375,10822.6796875,10739.1904296875,10815.8896484375,10815.8896484375,252910000
2004-12-23,10815.0,10864.669921875,10809.5302734375,10827.1201171875,10827.1201171875,193270000
2004-12-27,10828.009765625,10868.0703125,10776.1298828125,10776.1298828125,10776.1298828125,170140000
2004-12-28,10776.0595703125,10859.0400390625,10773.919921875,10854.5400390625,10854.5400390625,169870000
2004-12-29,10853.7197265625,10853.7197265625,10795.5703125,10829.1904296875,10829.1904296875,162830000
2004-12-30,10829.1201171875,10850.1796875,10799.7099609375,10800.2998046875,10800.2998046875,146210000
2004-12-31,10800.2998046875,10832.51953125,10781.009765625,10783.009765625,10783.009765625,141140000
2005-01-03,10783.75,10867.3896484375,10710.0703125,10729.4296875,10729.4296875,270620000
2005-01-04,10727.8095703125,10769.5595703125,10605.150390625,10630.7802734375,10630.7802734375,293280000
2005-01-05,10629.5302734375,10684.4296875,10597.75,10597.830078125,10597.830078125,263550000
2005-01-06,10593.1904296875,10667.580078125,10589.330078125,10622.8798828125,10622.8798828125,232850000
2005-01-07,10624.7998046875,10653.25,10571.740234375,10603.9599609375,10603.9599609375,283770000
2005-01-10,10603.4404296875,10663.740234375,10582.3798828125,10621.0302734375,10621.0302734375,279500000
2005-01-11,10619.76953125,10619.76953125,10531.5400390625,10556.2197265625,10556.2197265625,292050000
2005-01-12,10561.3203125,10622.8798828125,10499.4697265625,10617.7802734375,10617.7802734375,293140000
2005-01-13,10617.41015625,10618.150390625,10485.73046875,10505.830078125,10505.830078125,271180000
2005-01-14,10506.7099609375,10567.009765625,10503.759765625,10558.0,10558.0,223070000
2005-01-18,10554.23046875,10628.9404296875,10500.580078125,10628.7900390625,10628.7900390625,267680000
2005-01-19,10626.0498046875,10626.2802734375,10536.490234375,10539.9697265625,10539.9697265625,242250000
2005-01-20,10538.900390625,10546.76953125,10457.9404296875,10471.4697265625,10471.4697265625,242810000
2005-01-21,10471.98046875,10512.1796875,10390.849609375,10392.990234375,10392.990234375,275680000
2005-01-24,10393.580078125,10442.8701171875,10368.6103515625,10368.6103515625,10368.6103515625,259170000
2005-01-25,10369.419921875,10509.830078125,10369.419921875,10461.5595703125,10461.5595703125,260720000
2005-01-26,10463.1904296875,10531.990234375,10463.1904296875,10498.58984375,10498.58984375,247140000
2005-01-27,10498.1396484375,10498.1396484375,10429.9404296875,10467.400390625,10467.400390625,269690000
2005-01-28,10470.580078125,10488.3896484375,10386.5595703125,10427.2001953125,10427.2001953125,358720000
2005-01-31,10428.759765625,10510.1904296875,10428.759765625,10489.9404296875,10489.9404296875,298060000
2005-02-01,10489.7197265625,10570.259765625,10489.6396484375,10551.9404296875,10551.9404296875,283800000
2005-02-02,10551.0498046875,10616.3701171875,10544.48046875,10596.7900390625,10596.7900390625,279860000
2005-02-03,10592.2099609375,10601.150390625,10550.08984375,10593.099609375,10593.099609375,229000000
2005-02-04,10593.169921875,10723.8896484375,10586.8896484375,10716.1298828125,10716.1298828125,246270000
2005-02-07,10715.759765625,10733.5,10699.73046875,10715.759765625,10715.759765625,218040000
2005-02-08,10712.509765625,10744.509765625,10695.9599609375,10724.6298828125,10724.6298828125,244710000
2005-02-09,10717.759765625,10741.5498046875,10660.419921875,10664.1103515625,10664.1103515625,310030000
2005-02-10,10665.0,10763.9404296875,10664.330078125,10749.6103515625,10749.6103515625,254150000
2005-02-11,10742.919921875,10829.1904296875,10703.4296875,10796.009765625,10796.009765625,263370000
2005-02-14,10795.7197265625,10802.2900390625,10773.1796875,10791.1298828125,10791.1298828125,215370000
2005-02-15,10791.0595703125,10852.3896484375,10779.3095703125,10837.3203125,10837.3203125,241500000
2005-02-16,10832.0302734375,10853.4296875,10794.16015625,10834.8798828125,10834.8798828125,256940000
2005-02-17,10835.0302734375,10841.16015625,10752.33984375,10754.259765625,10754.259765625,257860000
2005-02-18,10755.150390625,10792.01953125,10730.3203125,10785.2197265625,10785.2197265625,335660000
2005-02-22,10783.3798828125,10783.4501953125,10610.5400390625,10611.2001953125,10611.2001953125,340910000
2005-02-23,10609.2802734375,10700.6904296875,10608.98046875,10673.7900390625,10673.7900390625,268490000
2005-02-24,10672.240234375,10755.740234375,10647.33984375,10748.7900390625,10748.7900390625,257340000
2005-02-25,10748.419921875,10845.599609375,10735.76953125,10841.599609375,10841.599609375,247140000
